Customer_ID,Name,Age,Gender,Region,Income,Existing_Loans,Loan_Amount,Credit_Card_Debt,Savings,Investments,Credit_Score,Employment_Status,Risk_Score
102679,Customer_2679,19,Female,Suburban,35611,No,0,33550,23141,94979,385,Unemployed,98.06
102680,Customer_2680,52,Female,Suburban,173354,Yes,43593,20190,51694,75512,835,Retired,0.0
102681,Customer_2681,54,Male,Rural,61003,No,0,32263,22628,91007,344,Employed,56.56
102682,Customer_2682,22,Other,Rural,162412,Yes,117194,42293,28243,135335,589,Employed,100.0
102683,Customer_2683,18,Female,Urban,116629,Yes,485934,11909,64747,45709,534,Employed,100.0
102684,Customer_2684,57,Male,Urban,106643,Yes,430205,29212,83750,155650,456,Employed,100.0
102685,Customer_2685,29,Male,Urban,94684,No,0,14962,84525,58934,705,Unemployed,10.73
102686,Customer_2686,73,Female,Urban,128610,No,0,15853,87565,36156,804,Self-employed,0.0
102687,Customer_2687,53,Male,Urban,140332,Yes,314031,34822,66198,185167,421,Employed,100.0
102688,Customer_2688,62,Male,Urban,103035,No,0,14375,45770,135578,523,Employed,0.0
102689,Customer_2689,40,Male,Urban,38165,No,0,44361,8937,17970,322,Employed,100.0
102690,Customer_2690,64,Male,Rural,129322,No,0,45964,57004,72535,496,Employed,53.58
102691,Customer_2691,48,Female,Urban,169332,No,0,2109,96239,100108,778,Self-employed,0.0
102692,Customer_2692,28,Male,Rural,74515,No,0,1320,46618,77340,584,Employed,0.0
102693,Customer_2693,27,Male,Urban,129446,Yes,350434,47482,83141,96271,817,Retired,100.0
102694,Customer_2694,20,Male,Suburban,50480,No,0,15987,54103,154466,607,Unemployed,35.56
102695,Customer_2695,71,Male,Rural,79789,No,0,37185,91642,148970,644,Self-employed,9.86
102696,Customer_2696,31,Female,Urban,52191,No,0,3699,7493,45832,697,Employed,0.0
102697,Customer_2697,33,Male,Urban,79488,Yes,244459,49884,99038,121036,763,Retired,100.0
102698,Customer_2698,27,Other,Urban,187116,No,0,46436,98871,78033,414,Unemployed,100.0
102699,Customer_2699,46,Female,Urban,107457,No,0,28209,26957,162352,749,Employed,10.8
102700,Customer_2700,27,Male,Rural,199848,Yes,221994,39330,5117,173658,703,Employed,100.0
102701,Customer_2701,29,Female,Rural,122476,No,0,46415,13501,158078,847,Self-employed,56.93
102702,Customer_2702,47,Male,Urban,163908,No,0,49127,2188,130694,528,Employed,77.39
102703,Customer_2703,58,Female,Urban,94525,No,0,22547,48243,109118,543,Employed,8.71
102704,Customer_2704,18,Other,Urban,72648,No,0,22939,33113,103924,364,Employed,80.55
102705,Customer_2705,22,Male,Urban,33740,Yes,392832,14202,57639,96096,536,Employed,100.0
102706,Customer_2706,37,Male,Suburban,115716,No,0,29220,67332,51520,302,Employed,76.66
102707,Customer_2707,25,Female,Urban,164174,No,0,21762,81372,145557,799,Unemployed,18.27
102708,Customer_2708,60,Male,Suburban,149677,No,0,8796,71681,102916,336,Employed,3.06
102709,Customer_2709,29,Male,Urban,133917,No,0,1722,56829,123110,549,Self-employed,2.61
102710,Customer_2710,18,Male,Urban,181327,Yes,232751,43364,51012,133034,302,Employed,100.0
102711,Customer_2711,74,Male,Suburban,121630,No,0,47304,74711,24582,534,Employed,39.28
102712,Customer_2712,71,Female,Urban,45221,No,0,11674,68050,133437,716,Employed,0.0
102713,Customer_2713,37,Male,Rural,83265,Yes,342645,48415,16451,37277,550,Self-employed,100.0
102714,Customer_2714,45,Male,Rural,20719,No,0,2812,53086,142894,442,Employed,0.0
102715,Customer_2715,74,Female,Urban,174212,No,0,42541,49393,159334,355,Self-employed,50.82
102716,Customer_2716,60,Male,Urban,152141,No,0,2278,83418,15038,360,Employed,0.0
102717,Customer_2717,54,Male,Rural,74714,Yes,430964,48222,77969,57625,367,Unemployed,100.0
102718,Customer_2718,64,Female,Rural,93285,No,0,35118,2369,91083,378,Unemployed,45.77
102719,Customer_2719,54,Male,Rural,32935,No,0,3623,15068,134749,626,Employed,0.0
102720,Customer_2720,29,Female,Urban,139362,Yes,416306,6530,42658,28002,666,Unemployed,81.72
102721,Customer_2721,54,Female,Rural,64035,No,0,49866,9116,130488,834,Employed,34.11
102722,Customer_2722,66,Male,Urban,146687,Yes,491793,15987,44687,19749,825,Self-employed,50.77
102723,Customer_2723,66,Female,Suburban,116256,No,0,924,93362,3697,689,Self-employed,0.0
102724,Customer_2724,73,Male,Rural,179009,Yes,149446,19546,44453,35729,588,Employed,8.55
102725,Customer_2725,61,Male,Urban,38540,Yes,132247,37297,32237,24666,820,Unemployed,28.32
102726,Customer_2726,73,Female,Rural,93480,Yes,51116,12270,6364,140264,552,Employed,0.0
102727,Customer_2727,45,Female,Urban,68702,No,0,18953,66626,106798,394,Employed,35.3
102728,Customer_2728,64,Male,Rural,98283,No,0,35583,78622,2275,302,Employed,55.64
102729,Customer_2729,32,Female,Urban,187979,No,0,23356,77925,33156,345,Employed,66.12
102730,Customer_2730,23,Female,Rural,166293,Yes,344482,4578,17855,1106,824,Employed,52.36
102731,Customer_2731,61,Other,Urban,74781,No,0,4462,93920,57781,781,Employed,0.0
102732,Customer_2732,76,Female,Suburban,27087,No,0,888,54634,7875,717,Employed,0.0
102733,Customer_2733,78,Male,Suburban,42789,Yes,457840,22332,55278,131208,342,Self-employed,98.5
102734,Customer_2734,37,Male,Urban,184472,No,0,19862,2111,127825,505,Unemployed,34.06
102735,Customer_2735,67,Female,Urban,153271,No,0,19973,99901,1319,574,Self-employed,0.0
102736,Customer_2736,31,Male,Suburban,198388,No,0,46410,59251,77492,396,Employed,100.0
102737,Customer_2737,19,Female,Urban,107273,Yes,146727,1723,61258,162945,478,Employed,52.81
102738,Customer_2738,26,Male,Suburban,135310,Yes,309008,23410,12408,132355,447,Retired,100.0
102739,Customer_2739,54,Male,Urban,167816,No,0,8602,25002,182570,683,Employed,0.0
102740,Customer_2740,37,Male,Rural,118231,No,0,18614,84274,8060,371,Employed,47.33
102741,Customer_2741,43,Other,Urban,199937,Yes,368845,44154,78674,29668,516,Employed,100.0
102742,Customer_2742,46,Male,Urban,33894,Yes,221989,18444,77963,197499,732,Employed,37.67
102743,Customer_2743,18,Female,Urban,180232,No,0,2613,77432,155836,800,Retired,0.0
102744,Customer_2744,72,Male,Urban,73095,No,0,42772,68925,127125,332,Unemployed,56.49
102745,Customer_2745,52,Male,Urban,49272,No,0,23082,16360,99936,515,Employed,20.58
102746,Customer_2746,23,Male,Urban,74021,Yes,327095,15980,94762,79098,400,Retired,100.0
102747,Customer_2747,54,Female,Rural,53645,No,0,44866,17847,178373,769,Employed,31.76
102748,Customer_2748,70,Male,Suburban,132079,Yes,416723,677,48565,76424,479,Self-employed,40.85
102749,Customer_2749,76,Male,Suburban,41179,Yes,197758,11102,18456,178931,632,Employed,0.0
102750,Customer_2750,22,Male,Urban,30691,Yes,416451,40498,71982,159608,787,Employed,100.0
102751,Customer_2751,50,Male,Suburban,149436,No,0,43211,83393,5818,759,Employed,34.63
102752,Customer_2752,66,Other,Urban,65311,No,0,3004,81239,194943,676,Self-employed,0.0
102753,Customer_2753,68,Female,Suburban,115381,No,0,48170,84230,55214,434,Employed,60.28
102754,Customer_2754,31,Male,Urban,190110,Yes,377405,8986,40959,31044,709,Self-employed,71.29
102755,Customer_2755,29,Female,Urban,44967,Yes,203223,33496,16058,21323,454,Employed,100.0
102756,Customer_2756,59,Female,Urban,48478,Yes,474334,26269,52492,181400,579,Employed,100.0
102757,Customer_2757,37,Male,Rural,60332,Yes,97874,14173,53672,105055,778,Retired,10.14
102758,Customer_2758,70,Female,Urban,158138,No,0,47609,70592,17478,498,Employed,49.13
102759,Customer_2759,67,Female,Suburban,59313,Yes,369474,21118,79391,160032,716,Employed,48.15
102760,Customer_2760,41,Male,Urban,87857,Yes,34655,32958,57849,175683,397,Retired,74.89
102761,Customer_2761,76,Male,Suburban,65900,Yes,332590,14089,63313,134896,549,Employed,35.11
102762,Customer_2762,60,Other,Rural,146861,Yes,310783,42956,24488,187150,404,Employed,100.0
102763,Customer_2763,79,Female,Urban,61098,No,0,43067,82308,122918,626,Employed,13.74
102764,Customer_2764,51,Male,Urban,28294,No,0,20250,89652,134506,781,Employed,0.0
102765,Customer_2765,42,Male,Rural,189173,No,0,26065,99563,5533,676,Employed,20.1
102766,Customer_2766,67,Male,Suburban,176131,No,0,13690,68192,105567,314,Retired,6.69
102767,Customer_2767,46,Female,Urban,116784,Yes,239395,13740,95391,137658,780,Employed,26.09
102768,Customer_2768,74,Female,Suburban,60626,Yes,197803,43069,72449,168673,315,Employed,96.14
102769,Customer_2769,56,Other,Suburban,40703,No,0,38807,66387,175517,784,Employed,15.38
102770,Customer_2770,48,Male,Urban,123693,No,0,39213,74509,19394,578,Employed,50.43
102771,Customer_2771,73,Female,Rural,154277,Yes,157931,41597,17975,192685,632,Employed,49.18
102772,Customer_2772,64,Female,Urban,186001,Yes,483805,4045,43392,5187,556,Self-employed,59.44
102773,Customer_2773,60,Male,Urban,184483,Yes,343902,5624,14305,134459,484,Employed,48.09
102774,Customer_2774,67,Male,Suburban,31628,Yes,154980,20542,77215,134615,326,Employed,49.98
102775,Customer_2775,40,Other,Urban,123655,Yes,164765,43779,22961,149587,324,Self-employed,100.0
102776,Customer_2776,61,Female,Urban,26518,Yes,356562,20495,1228,18289,361,Employed,93.58
102777,Customer_2777,55,Female,Suburban,189563,No,0,39602,82179,57284,532,Employed,47.87
102778,Customer_2778,37,Female,Rural,159018,Yes,229491,9033,93891,6615,763,Employed,27.95
102779,Customer_2779,40,Male,Rural,20610,Yes,214948,21604,84544,29321,648,Employed,59.96
102780,Customer_2780,79,Female,Rural,54311,No,0,20442,24474,23379,585,Employed,0.0
102781,Customer_2781,62,Female,Rural,146419,No,0,3247,4979,117677,713,Employed,0.0
102782,Customer_2782,69,Female,Urban,61876,No,0,40748,47343,185214,705,Employed,12.3
102783,Customer_2783,33,Other,Urban,70333,Yes,296725,25474,1739,192352,680,Employed,89.04
102784,Customer_2784,67,Female,Rural,104192,No,0,5586,20558,49657,469,Employed,0.0
102785,Customer_2785,59,Male,Urban,61811,Yes,360877,7940,38817,164289,589,Employed,45.01
102786,Customer_2786,77,Female,Suburban,90072,No,0,18606,52799,60762,815,Self-employed,0.0
102787,Customer_2787,72,Male,Suburban,135407,Yes,374953,42217,93182,41471,586,Self-employed,100.0
102788,Customer_2788,25,Male,Urban,62974,Yes,401664,40747,39154,101646,606,Employed,100.0
102789,Customer_2789,67,Male,Rural,170928,No,0,34282,33272,122035,307,Employed,48.7
102790,Customer_2790,38,Male,Suburban,195902,No,0,45506,38339,92884,656,Self-employed,66.34
102791,Customer_2791,18,Female,Urban,101983,No,0,2883,80796,195395,438,Employed,31.74
102792,Customer_2792,72,Female,Rural,65823,Yes,31477,36594,7594,156314,810,Self-employed,0.0
102793,Customer_2793,25,Female,Urban,118863,Yes,320970,30495,14185,112953,547,Employed,100.0
102794,Customer_2794,46,Female,Urban,120037,No,0,12567,13572,100777,840,Employed,0.0
102795,Customer_2795,49,Male,Suburban,87078,No,0,4339,18569,27020,482,Self-employed,0.0
102796,Customer_2796,55,Female,Rural,127767,No,0,33442,83509,15333,722,Self-employed,13.19
102797,Customer_2797,22,Male,Suburban,87951,No,0,22673,70753,182919,696,Employed,35.96
102798,Customer_2798,64,Male,Suburban,129287,Yes,63133,15426,74184,61975,604,Retired,0.0
102799,Customer_2799,39,Female,Suburban,163977,No,0,16486,18519,8643,318,Employed,46.81
102800,Customer_2800,64,Male,Urban,41601,Yes,45643,10549,32953,89972,682,Self-employed,0.0
102801,Customer_2801,51,Male,Rural,123691,Yes,364244,3993,20804,102632,525,Employed,55.32
102802,Customer_2802,18,Female,Rural,192027,No,0,12219,77286,87505,529,Employed,39.7
102803,Customer_2803,72,Female,Urban,68435,No,0,3708,66537,49038,794,Unemployed,0.0
102804,Customer_2804,72,Male,Urban,175116,Yes,184065,28788,18275,64295,783,Employed,12.27
102805,Customer_2805,43,Other,Rural,31246,Yes,257572,1495,74418,103541,658,Employed,23.34
102806,Customer_2806,60,Female,Rural,22458,No,0,29434,63068,82659,672,Employed,4.81
102807,Customer_2807,27,Female,Rural,26028,No,0,36160,64344,124296,377,Employed,94.22
102808,Customer_2808,47,Male,Rural,139247,Yes,70708,44466,79284,77666,626,Employed,70.68
102809,Customer_2809,67,Female,Suburban,71901,Yes,284414,7537,33601,148811,575,Employed,20.56
102810,Customer_2810,35,Female,Suburban,157378,Yes,260369,35553,28575,158812,651,Employed,100.0
102811,Customer_2811,34,Female,Suburban,126555,No,0,22203,53705,102042,481,Unemployed,45.32
102812,Customer_2812,43,Female,Urban,47678,No,0,5588,56221,1053,804,Employed,0.0
102813,Customer_2813,25,Male,Suburban,110444,No,0,28308,33369,156090,688,Employed,44.42
102814,Customer_2814,64,Male,Suburban,32363,No,0,37570,45617,108881,634,Self-employed,20.55
102815,Customer_2815,57,Male,Suburban,165138,No,0,15211,59315,14112,745,Employed,0.0
102816,Customer_2816,66,Male,Suburban,83804,Yes,47369,37659,16317,77173,808,Employed,7.23
102817,Customer_2817,29,Female,Urban,134433,Yes,77592,45528,57109,64959,547,Employed,100.0
102818,Customer_2818,44,Male,Urban,68544,No,0,3525,29318,26304,592,Unemployed,0.0
102819,Customer_2819,25,Other,Urban,118247,No,0,19901,42239,41654,830,Employed,10.9
102820,Customer_2820,42,Female,Urban,20189,No,0,4777,88704,171678,437,Retired,5.64
102821,Customer_2821,63,Male,Urban,31752,No,0,4189,19082,110683,644,Self-employed,0.0
102822,Customer_2822,21,Male,Rural,27482,No,0,45791,63520,186718,336,Employed,100.0
102823,Customer_2823,50,Female,Urban,36679,Yes,118982,23317,12079,141189,613,Self-employed,35.81
102824,Customer_2824,18,Other,Urban,143056,Yes,464012,31501,3884,146970,519,Employed,100.0
102825,Customer_2825,36,Male,Suburban,20799,Yes,188576,18297,94397,3193,442,Employed,77.31
102826,Customer_2826,48,Male,Suburban,141691,Yes,137424,10649,37347,31471,703,Employed,6.08
102827,Customer_2827,33,Female,Urban,161006,No,0,23719,73731,127133,703,Employed,23.48
102828,Customer_2828,31,Female,Suburban,77558,Yes,181405,46645,68787,199079,778,Self-employed,99.29
102829,Customer_2829,70,Male,Suburban,79223,Yes,64484,1150,71176,186126,519,Unemployed,0.0
102830,Customer_2830,65,Female,Urban,61556,No,0,14301,19740,80578,666,Employed,0.0
102831,Customer_2831,22,Male,Urban,160981,Yes,360874,28434,13815,74727,495,Employed,100.0
102832,Customer_2832,58,Male,Rural,111467,No,0,36905,66177,79490,331,Retired,62.37
102833,Customer_2833,43,Male,Rural,130719,No,0,20520,43891,86534,353,Employed,45.76
102834,Customer_2834,79,Male,Suburban,111404,No,0,1510,53566,86067,722,Employed,0.0
102835,Customer_2835,45,Male,Urban,63558,No,0,28546,42968,41177,533,Employed,38.14
102836,Customer_2836,19,Female,Urban,179085,Yes,419526,13982,30913,68902,409,Self-employed,100.0
102837,Customer_2837,67,Male,Suburban,123018,Yes,115827,3915,79440,181410,399,Employed,0.3
102838,Customer_2838,23,Male,Urban,173947,No,0,14734,55860,98604,510,Employed,40.72
102839,Customer_2839,26,Male,Urban,31408,No,0,22709,19462,199175,702,Employed,30.33
102840,Customer_2840,50,Other,Suburban,55607,No,0,19636,36482,22791,449,Self-employed,23.95
102841,Customer_2841,58,Male,Urban,81684,Yes,471761,32684,73483,28997,693,Employed,100.0
102842,Customer_2842,42,Male,Suburban,187353,No,0,10957,2338,115635,557,Unemployed,3.88
102843,Customer_2843,65,Female,Rural,47326,No,0,36706,13782,32469,544,Employed,28.16
102844,Customer_2844,30,Other,Urban,33601,No,0,33841,86609,173656,449,Self-employed,77.36
102845,Customer_2845,26,Male,Rural,144594,Yes,242134,34960,7614,148249,398,Unemployed,100.0
102846,Customer_2846,70,Female,Urban,21135,No,0,40975,1741,30745,402,Unemployed,47.16
102847,Customer_2847,30,Female,Rural,173813,No,0,31828,31210,53812,311,Unemployed,89.57
102848,Customer_2848,48,Female,Urban,31913,No,0,40151,67269,166886,525,Employed,58.54
102849,Customer_2849,58,Male,Urban,30101,Yes,150662,28129,14944,8767,741,Self-employed,26.71
102850,Customer_2850,28,Female,Suburban,169703,No,0,37939,57991,40312,447,Employed,88.29
102851,Customer_2851,21,Male,Urban,122820,Yes,50002,8298,2806,135347,478,Employed,44.11
102852,Customer_2852,51,Female,Rural,187942,Yes,444995,6480,14285,126062,306,Employed,100.0
102853,Customer_2853,78,Female,Urban,178287,No,0,27544,77993,77424,451,Self-employed,4.53
102854,Customer_2854,55,Male,Urban,82110,Yes,242265,45426,68289,194650,652,Employed,93.85
102855,Customer_2855,63,Female,Suburban,39215,No,0,2857,41126,26375,716,Employed,0.0
102856,Customer_2856,21,Male,Urban,165096,No,0,4349,81123,96303,495,Retired,24.21
102857,Customer_2857,55,Female,Urban,96949,Yes,402960,1428,6857,48089,624,Employed,41.29
102858,Customer_2858,36,Male,Suburban,101855,No,0,39491,34792,4034,781,Employed,42.1
102859,Customer_2859,23,Male,Suburban,196555,No,0,46778,88684,199161,507,Unemployed,100.0
102860,Customer_2860,51,Male,Rural,126279,Yes,366450,23163,55361,171452,602,Retired,85.04
102861,Customer_2861,35,Female,Rural,161583,No,0,27677,37322,149655,598,Employed,41.25
102862,Customer_2862,30,Male,Urban,141898,Yes,297383,30904,76507,62307,725,Unemployed,98.49
102863,Customer_2863,58,Male,Suburban,170995,No,0,15718,12908,52170,361,Employed,16.47
102864,Customer_2864,40,Male,Urban,161630,Yes,363145,14809,65627,75965,494,Employed,94.13
102865,Customer_2865,36,Female,Suburban,20526,Yes,411138,13272,64643,55220,662,Retired,85.89
102866,Customer_2866,62,Female,Urban,21753,Yes,398300,11828,22202,174462,377,Self-employed,81.46
102867,Customer_2867,28,Male,Rural,177320,No,0,44431,93228,171172,583,Self-employed,85.27
102868,Customer_2868,18,Male,Suburban,34656,No,0,7856,71102,172901,356,Self-employed,51.33
102869,Customer_2869,41,Male,Rural,43266,No,0,11223,60883,98119,675,Self-employed,0.0
102870,Customer_2870,79,Male,Rural,84555,Yes,20373,39413,97555,4239,675,Employed,4.74
102871,Customer_2871,71,Male,Rural,82995,No,0,35689,80558,152329,672,Employed,3.57
102872,Customer_2872,24,Female,Rural,98277,Yes,174623,8166,44720,33607,543,Self-employed,57.37
102873,Customer_2873,42,Male,Urban,122345,Yes,305607,12637,40662,134434,338,Unemployed,94.13
102874,Customer_2874,38,Male,Urban,116111,No,0,46534,28030,83033,608,Employed,74.04
102875,Customer_2875,32,Male,Urban,85402,Yes,316449,878,40850,17987,385,Employed,79.75
102876,Customer_2876,18,Other,Urban,143747,Yes,145725,10704,86288,28853,398,Unemployed,81.23
102877,Customer_2877,29,Female,Suburban,192805,No,0,8502,36397,9484,673,Retired,1.58
102878,Customer_2878,75,Female,Suburban,34418,No,0,15266,57094,23630,794,Self-employed,0.0
102879,Customer_2879,24,Male,Suburban,57185,Yes,290212,48068,91640,74294,507,Employed,100.0
102880,Customer_2880,32,Male,Rural,61745,Yes,170859,34089,21616,168851,382,Employed,100.0
102881,Customer_2881,38,Male,Rural,100123,Yes,161745,44356,97474,40580,300,Unemployed,100.0
102882,Customer_2882,36,Male,Urban,107804,No,0,20759,66334,13339,736,Employed,9.93
102883,Customer_2883,77,Female,Urban,188425,No,0,15046,7661,186129,549,Retired,0.0
102884,Customer_2884,46,Female,Urban,131055,No,0,25270,58029,99374,709,Employed,9.63
102885,Customer_2885,42,Female,Urban,139097,No,0,10806,27047,41999,685,Unemployed,0.0
102886,Customer_2886,50,Female,Suburban,68302,No,0,41230,40043,130594,383,Retired,74.9
102887,Customer_2887,66,Male,Suburban,142561,No,0,37988,47442,136928,789,Self-employed,0.65
102888,Customer_2888,49,Female,Suburban,173507,Yes,43921,35892,62378,82536,538,Unemployed,56.02
102889,Customer_2889,66,Male,Rural,77728,Yes,417291,29512,26943,76426,839,Retired,61.28
102890,Customer_2890,52,Male,Rural,118598,No,0,40954,35487,30278,679,Self-employed,37.03
102891,Customer_2891,61,Female,Urban,21238,Yes,15301,5099,75769,106028,690,Retired,0.0
102892,Customer_2892,55,Male,Suburban,101610,No,0,30311,70023,63692,627,Unemployed,18.11
102893,Customer_2893,43,Male,Urban,164121,Yes,391942,8552,25559,183755,779,Unemployed,50.1
102894,Customer_2894,28,Male,Urban,77193,No,0,11627,72380,85876,603,Self-employed,17.31
102895,Customer_2895,52,Female,Urban,186656,Yes,191073,25309,42519,128719,581,Employed,55.48
102896,Customer_2896,25,Female,Urban,86634,Yes,446575,45756,92676,30480,644,Self-employed,100.0
102897,Customer_2897,63,Male,Urban,34679,No,0,1350,12416,167391,434,Retired,0.0
102898,Customer_2898,31,Female,Urban,54505,No,0,12276,23859,14565,767,Unemployed,0.0
102899,Customer_2899,27,Male,Suburban,71341,No,0,11739,88789,125861,660,Employed,12.08
102900,Customer_2900,19,Male,Suburban,70374,No,0,21302,19184,11059,414,Employed,70.15
102901,Customer_2901,63,Female,Urban,66998,No,0,38498,28846,125014,485,Employed,41.19
102902,Customer_2902,26,Female,Urban,195931,No,0,12384,96757,74469,777,Employed,0.86
102903,Customer_2903,20,Other,Rural,147203,Yes,466244,33094,43771,140228,300,Employed,100.0
102904,Customer_2904,38,Male,Urban,53178,Yes,63688,2120,87995,43710,840,Retired,0.0
102905,Customer_2905,43,Female,Rural,178647,Yes,393989,993,16498,193560,723,Retired,41.97
102906,Customer_2906,25,Female,Suburban,170401,No,0,21759,70798,31977,569,Employed,45.33
102907,Customer_2907,65,Female,Urban,127373,Yes,131385,18150,33914,106611,718,Self-employed,0.0
102908,Customer_2908,19,Male,Urban,124139,No,0,45388,53980,30029,626,Unemployed,93.38
102909,Customer_2909,23,Female,Urban,120290,No,0,25756,46500,18762,494,Employed,64.64
102910,Customer_2910,45,Female,Urban,191140,No,0,48546,35885,65587,554,Retired,75.67
102911,Customer_2911,70,Male,Urban,78951,Yes,380691,35549,39215,169221,378,Employed,100.0
102912,Customer_2912,46,Male,Suburban,107629,Yes,374222,39787,65320,185360,397,Self-employed,100.0
102913,Customer_2913,43,Male,Urban,186243,No,0,35673,87934,52186,449,Unemployed,64.77
102914,Customer_2914,42,Female,Suburban,159334,Yes,81418,8290,30924,174437,746,Unemployed,0.0
102915,Customer_2915,29,Female,Suburban,194342,Yes,435640,48028,56099,168149,422,Self-employed,100.0
102916,Customer_2916,22,Female,Urban,171857,Yes,327068,16627,64113,74799,658,Employed,93.76
102917,Customer_2917,51,Female,Urban,190541,Yes,133391,7938,1318,195899,538,Self-employed,15.51
102918,Customer_2918,65,Female,Urban,88831,Yes,472263,38262,78697,191624,829,Employed,92.2
102919,Customer_2919,54,Male,Urban,101223,No,0,2709,78859,113544,503,Retired,0.0
102920,Customer_2920,32,Male,Suburban,65643,No,0,27629,6749,36909,442,Unemployed,63.26
102921,Customer_2921,61,Female,Urban,23582,No,0,45422,99558,159652,486,Employed,57.42
102922,Customer_2922,53,Male,Suburban,132781,Yes,480167,49137,10528,159767,787,Self-employed,100.0
102923,Customer_2923,32,Male,Urban,181352,No,0,44186,22441,197764,421,Employed,98.84
102924,Customer_2924,60,Female,Urban,193661,No,0,24085,9526,147181,649,Self-employed,0.0
102925,Customer_2925,65,Male,Suburban,124004,Yes,472983,46537,38161,20035,399,Self-employed,100.0
102926,Customer_2926,40,Male,Suburban,60000,Yes,349472,40563,2044,124328,583,Unemployed,100.0
102927,Customer_2927,23,Male,Urban,122592,Yes,249539,30832,79301,135682,826,Self-employed,85.65
102928,Customer_2928,63,Male,Urban,21085,No,0,23472,19175,110018,683,Employed,0.0
102929,Customer_2929,67,Female,Suburban,166672,No,0,48850,49887,138779,486,Employed,56.77
102930,Customer_2930,61,Female,Urban,117994,No,0,20762,52671,194116,307,Unemployed,29.16
102931,Customer_2931,76,Female,Urban,137309,Yes,373486,9507,1961,49137,844,Self-employed,0.0
102932,Customer_2932,60,Male,Suburban,127114,No,0,9578,70285,164646,718,Employed,0.0
102933,Customer_2933,62,Female,Urban,192668,Yes,487800,6711,52966,173236,389,Self-employed,87.72
102934,Customer_2934,38,Female,Suburban,90410,Yes,91951,15979,17973,74905,795,Unemployed,9.32
102935,Customer_2935,40,Female,Suburban,46825,No,0,15049,84908,44372,415,Employed,31.27
102936,Customer_2936,60,Male,Suburban,161985,Yes,59588,24997,44393,12685,319,Employed,49.38
102937,Customer_2937,72,Female,Suburban,104269,No,0,40830,39433,107206,431,Employed,40.95
102938,Customer_2938,33,Female,Suburban,34332,No,0,15833,71077,152450,591,Employed,20.89
102939,Customer_2939,64,Female,Suburban,74895,No,0,20185,31678,1896,653,Self-employed,0.0
102940,Customer_2940,70,Female,Rural,155504,Yes,147923,21746,19344,3960,536,Employed,22.52
102941,Customer_2941,77,Male,Urban,177642,No,0,21857,46154,103157,522,Employed,0.0
102942,Customer_2942,32,Female,Urban,157175,No,0,9603,9846,182886,735,Unemployed,0.0
102943,Customer_2943,42,Male,Suburban,142046,No,0,11441,34846,176961,338,Retired,30.62
102944,Customer_2944,53,Female,Suburban,166972,No,0,4570,71565,8176,626,Self-employed,0.0
102945,Customer_2945,28,Male,Urban,87567,No,0,32316,59802,37812,508,Employed,69.87
102946,Customer_2946,68,Male,Rural,82713,No,0,18467,17272,134720,405,Retired,4.29
102947,Customer_2947,32,Male,Urban,78639,Yes,444530,12845,49613,143844,548,Employed,100.0
102948,Customer_2948,21,Female,Suburban,160060,No,0,44638,90306,197935,653,Employed,86.2
102949,Customer_2949,38,Male,Suburban,123603,No,0,42310,14104,3155,769,Employed,46.65
102950,Customer_2950,30,Female,Rural,98488,No,0,26943,16855,174677,564,Retired,50.03
102951,Customer_2951,39,Female,Urban,112905,No,0,4833,38524,56363,763,Employed,0.0
102952,Customer_2952,36,Male,Suburban,22977,Yes,73260,39569,67455,61545,740,Retired,61.73
102953,Customer_2953,51,Male,Urban,135650,No,0,3340,43706,46017,583,Employed,0.0
102954,Customer_2954,31,Male,Urban,74641,No,0,43532,35526,74727,833,Employed,50.31
102955,Customer_2955,78,Female,Urban,152340,Yes,190085,12312,10363,175210,668,Employed,0.0
102956,Customer_2956,21,Female,Suburban,134465,Yes,486436,36612,53430,75289,794,Employed,100.0
102957,Customer_2957,65,Male,Urban,74431,No,0,639,50511,54822,453,Self-employed,0.0
102958,Customer_2958,70,Male,Urban,36756,Yes,90066,44188,57738,102300,615,Employed,46.54
102959,Customer_2959,69,Female,Suburban,171836,Yes,224570,15211,80791,121282,599,Employed,18.62
102960,Customer_2960,63,Female,Suburban,191457,Yes,399417,13496,70346,135794,739,Unemployed,41.18
102961,Customer_2961,44,Female,Suburban,166104,No,0,28845,2440,51641,450,Employed,49.75
102962,Customer_2962,46,Female,Rural,196774,Yes,237265,40919,68255,11216,705,Employed,88.85
102963,Customer_2963,64,Male,Urban,162957,No,0,30089,45213,61144,474,Employed,24.41
102964,Customer_2964,45,Male,Rural,29796,No,0,41145,1555,126150,354,Self-employed,84.39
102965,Customer_2965,52,Male,Rural,124583,No,0,38168,78648,88999,610,Employed,39.57
102966,Customer_2966,25,Male,Urban,183935,No,0,29672,68833,132954,453,Self-employed,74.8
102967,Customer_2967,33,Male,Urban,101014,No,0,15945,2535,193797,799,Self-employed,0.0
102968,Customer_2968,59,Male,Urban,183189,No,0,17702,15931,195919,800,Employed,0.0
102969,Customer_2969,53,Male,Urban,171825,Yes,381152,8719,72818,135739,489,Employed,69.89
102970,Customer_2970,47,Female,Suburban,40325,No,0,36027,95170,117823,805,Retired,18.6
102971,Customer_2971,35,Female,Suburban,158093,No,0,36251,45262,104349,448,Employed,76.05
102972,Customer_2972,19,Female,Suburban,73096,Yes,46456,19403,92021,189945,307,Employed,88.23
